x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,y
-0.6732203785287898,0.45322567806644704,-0.3051207625468609,0.20541351525879067,-0.1382885644974524,0.09309867973717786,-0.06267592841319346,0.04219471225097343,-0.028406340153513697,0.019123727070766053,-0.012874482777462386,0.008667364168805612,-0.005835046186570184,0.003928272002455751,-0.0026445927644573076,0.0017803937419424473,-0.0011985973488807828,0.0008069201609171245,-0.0005432350961751386,0.0003657169370771503,-0.00024620809481346875,0.0001657523067871756,-0.00011158783071728244,7.512320163469541e-05,-5.057447024080424e-05,2.930909102628187
-0.6730854819018022,0.45304406594698127,-0.3049373834506757,0.2052489256897727,-0.13815007205772784,0.09298680782574444,-0.06258807035590147,0.042127121496805836,-0.028355153873813328,0.019085442409555398,-0.012846134201544686,0.008646546429621928,-0.0058198648703683825,0.0039172665508752725,-0.0026366552441336928,0.0017746943656066405,-0.0011945210123027587,0.000804014751207631,-0.0005411706562727459,0.00036425411196845567,-0.000245174154489001,0.00016502316392409615,-0.00011107469581481034,7.476276515960771e-05,-5.032173181576582e-05,2.930178277061601
-0.6592950057746982,0.43466990463945937,-0.2865756972893599,0.18893792599927672,-0.12456583101275265,0.08212563027688284,-0.05414501788764821,0.035697539880908166,-0.023535209761925868,0.01551664625589765,-0.010230047382885991,0.006744619148375256,-0.004446693720376205,0.0029316829620537445,-0.0019328439353968078,0.001274314353549029,-0.0008401490890818878,0.0005539060985378507,-0.00036518752443415284,0.00024076631103066257,-0.00015873602642131347,0.00010465386945609252,-6.899777346739903e-05,4.548988745663017e-05,-2.9991255613409357e-05,2.854597106938171
-0.6559081936325029,0.43021555847425286,-0.2821819098314456,0.18508542675331327,-0.12139904792946664,0.0796266302361221,-0.05222775920321808,0.0342566151964561,-0.022469194593471267,0.014737728838180936,-0.009666597100496903,0.006340400242760114,-0.004158720470135869,0.0027277388313893306,-0.0017891462495978102,0.0011735156847180667,-0.0007697185529628368,0.0005048647056792783,-0.00033114489713090067,0.00021720065130775002,-0.00014246368685506944,9.344309950333513e-05,-6.129009460265478e-05,4.0200675238392505e-05,-2.6367952278420913e-05,2.8357816196070935
-0.6427307897151815,0.41310286804790086,-0.2655139326140337,0.17065397958940137,-0.10968456706953442,0.07049764841216964,-0.04531100923701701,0.029122780749699824,-0.018718107869956653,0.012030704253231194,-0.007732504045509078,0.004969918431645885,-0.0031943195983917963,0.0020530875580770406,-0.00131958258755727,0.0008481363585950867,-0.0005451233515459784,0.0003503675622313332,-0.00022519201996352777,0.00014473784482871513,-9.302746930843348e-05,5.9791618813814254e-05,-3.842991437855194e-05,2.4700089217213496e-05,-1.587550784861507e-05,2.7616862954691923
-0.6422703660193552,0.41251122306663646,-0.26494373422610046,0.1701655091559323,-0.10929226384945057,0.07019518230567055,-0.04508428543225839,0.028956300506297678,-0.01859777372474625,0.01194479893733792,-0.007671790385511631,0.004927363618926325,-0.003164699635038265,0.002032592792937346,-0.0013054741170881728,0.0008384673390110152,-0.0005385227247218796,0.000345877187516862,-0.0002221466678242001,0.0001426782216534291,-9.163799364433859e-05,5.885636771922869e-05,-3.780170083759877e-05,2.427891223311873e-05,-1.5593625846516966e-05,2.759072821298485
-0.638776589463405,0.40803553124649944,-0.2606435450295275,0.16649299475961302,-0.10635182736209416,0.06793505756555934,-0.043395324376728085,0.027719917304024528,-0.01770683423567241,0.01131071118325668,-0.007225017514046296,0.004615172046435862,-0.0029480638596091433,0.001883154177761451,-0.0012029148031042223,0.0007683938153419585,-0.0004908319807289096,0.00031353197864958057,-0.0002002768880094922,0.00012793218747104773,-8.172008639534883e-05,5.220087807827572e-05,-3.334469886583599e-05,2.129981301820298e-05,-1.3605821915975934e-05,2.7391894589570236
-0.6238581055052101,0.3891989358045499,-0.2428049107556704,0.15147581163139417,-0.09449941287422564,0.058954224687069075,-0.036779070924803405,0.022944921509389607,-0.014314375263813548,0.008930139033573363,-0.005571139619383206,0.0034756006084534245,-0.002168281611082509,0.001352700058091719,-0.0008438928955578876,0.0005264694230720499,-0.00032844221688415004,0.00020490133919327718,-0.00012782936128459836,7.974738315895059e-05,-4.975105137654102e-05,3.1037596658661254e-05,-1.9363056250907253e-05,1.2079799589481815e-05,-7.53608088677674e-06,2.6533024321291387
-0.6003025941414062,0.3603632045329018,-0.21632696651421113,0.12986163918122204,-0.07795627887994287,0.04679735644124062,-0.02809257447063679,0.016864045330833903,-0.01012353015981786,0.006077181416807426,-0.0036481477695774443,0.002189992569888525,-0.0013146582208544862,0.0007891927403882738,-0.0004737544493326461,0.00028439602492042084,-0.00017072367152323262,0.00010248586289674186,-6.152252935973462e-05,3.693213397278952e-05,-2.2170455831043507e-05,1.3308982148672883e-05,-7.989416509229998e-06,4.796067456166945e-06,-2.879091735614192e-06,2.5147716757946372
-0.598616338054083,0.35834152018528015,-0.21450908858604567,0.12840864508869754,-0.07686751289748253,0.04601414908601599,-0.02754482142454552,0.01648878013351509,-0.009870453182503717,0.0059086145390446435,-0.003536993198336018,0.002117301916110106,-0.001267451519576725,0.000758717187310102,-0.000454180504286267,0.00027187987029140187,-0.00016275173234445807,9.742584602799774e-05,-5.832070318110094e-05,3.491172577100975e-05,-2.0898729436190214e-05,1.2510320885075256e-05,-7.488882476105264e-06,4.482967403963527e-06,-2.6835775309764656e-06,2.5047319466383438
